city_name,city_code
Сегеле,SEO
Скаммон Бей,SCM
Уистлер,YWS
Сим,SMJ
Сторновей,SYY
Тайса,TSC
Черчилл,YYQ
о. Рётса Садо,SDO
Сойо,SZA
Юнион,UNI
Техачапи,TSP
Ундеркаан,UNR
Селибаби,SEY
Маэ,SEZ
Фару,ZFA
Сейнт Пол,ZSP
Тагбита,TGB
Тернате,TTE
Сагараи,SGJ
Сигуанеа,SZJ
Тамут,TUM
Сесрием,SZM
Таиф,TIF
Санта Фе,SFW
Эстеван,YEN
Массет,ZMT
Сент-Джордж,SGU
Танджунгпандан,TJQ
Симангганг,SGG
Сонгеа,SGX
Текаду,TKB
Гудньюс Бэй,GNU
Усть-Нера,USR
Уа Поу,UAP
Индаселасси,SHC
Тарговиште,TGV
Тейшейра-ди-Фрейтас,TXF
Урай,URJ
Стонтон,SHD
Саус Лейк Тахое,TVL
Тулар,TLR
Кордоба,ODB
Хуаншань,TXN
Танбар,TXR
Умтата,UTT
Пасо Кабаллос,PCG
Тэгу,TAE
Кампу-Гранди,CGR
Дретаббетдже,DRJ
Макстон,MXE
,QYL
Тур Синай Сити,ELT
Эвер,EWE
Ташкент,TAS
Попрад,TAT
Таласи,TLW
Марибор,MBX
Тарту,TAY
Дуньхуан,DNH
Гринвилл,GCY
Ауки,AKS
Харга,UVL
Шокчанг,SOA
Линхам,LYE
Винтер Парк,QWP
Баян-Нур,RLK
Брайтон,BSH
Таба Сити,TBC
Дьеп,DPE
Сан Хосе Дел Гуа,SJE
Тамбанг Самба,TBM
Тусю-ле-Нобль,TNF
,XXC
Лагос де Морено,LOM
Сан Хуан Д Ур,SJR
Вау,WUG
Ужгород,UDJ
Виктория Ривер Даунс,VCD
,UAR
Мозес Пойнт,MOS
Салоники,SKG
Среднеколымск,SEK
Каскейд Локс,CZK
Вевак,WWK
Вальчета,VCF
,XPN
Шакисо,SKR
Голд-Кост,OOL
Кочстед,CSO
Виченца,VIC
Самбава,SVB
Саранск,SKX
Табатинга,TBT
Латроп Уэлс Кон,LTH
Бербанк,BUR
Мунда,MUA
Антананариву,TNR
Келимане,UEL
Сандаски,SKY
Эпи,EPI
Тамбов,TBW
Тапини,TPI
Булган,UGA
Треже Кей,TCB
Сальта,SLA
Тулча,TCE
Лейкфилд,LFP
Ольбия,OLB
,ZXO
Дабба,DCY
Маракай,MYC
Бедфорд,BED
Джимли,YGM
,ZEQ
Тхаба Нчу,TCU
Остров Кагау,KGE
Сайкстон,SIK
Градиште,UHE
Гаспе,YGP
,GCD
Вила-Реал,VRL
Сомерсет,SME
Кууджуарапик,YGW
,FAU
Сибити,SIB
Таджура,TDJ
Ровно,RWN
Улити,ULI
Сарахс,CKT
Тейбеланд,TBL
Турбо,TRB
Фейетвилл,FYM
Кингскот,KGC
Талдыкорган,TDK
,XRD
Белгаум,IXG
Каеле,KLE
Татитлек,TEK
Эль-Хасаб,KHS
Нью-Алм,ULM
Лей,LOE
Сан-Николау,SNE
Тингейри,TEY
Тезпур,TEZ
Хей Ривер,YHY
Тифалмин,TFB
Фангатау,FGU
Аурангабад,IXU
Калвер Сити,CVR
Сёркйосен,SOJ
Коллинс Бэй,YKC
,IBB
Шип Маунтин,SMU
,XFQ
Тегусигальпа,TGU
Тампере,TMP
Тулум,TUY
Негаге,GXG
Кокшетау,KOV
Боганде,XBG
Хумэнь,ZTI
Сименти,SMY
Стэнтхорп,SNH
,YVK
Сахивале,SWN
Тангул,THG
Фэйрфорд,FFD
Глендейл,GWV
Афьонкарахисар,AFY
Буно Бедел,XBL
Маунт Ауэ,UAE
Баурес,BVL
Нейевели,NVY
Типпи,TIE
Лунд,XGC
Уналаклит,UNK
Синоэ,SNI
Сёдерхамн,SOO
Спрингдейл,SPZ
Эмпангени,EMG
Так,TKT
Олд-Кроу,YOC
Удине,UDN
Херингсдорф,HDF
Маио,MMO
Санга-Санга,SGS
Толитоли,TLI
Тлемсен,TLM
Намту,NMT
Порт-Вила,VLI
Росейрес,RSS
Уокиган,UGN
Емагобитор,UGT
Форрест,FOS
Акутан,KQA
Ипсвич,IPW
Остров Рождества,XCH
Санта Елена,SNV
Кинг Сити,KIC
Куиллейт,UIL
Согндал,SOG
Гобернадор Грегорес,GGS
Тол,TLO
Комино,JCO
,SPJ
Нуку,UKU
Леон,LEN
Малл,ULL
Таганрог,TGK
Пагоса Спрингс,PGO
Уротэм Парк,WPK
Барора,RRI
Уриман,URM
Умео,UME
Лоэн,LOF
Шерман-Денисон,PNX
Тулуза,TLS
Урумчи,URC
Саутерн Пайнс,SOP
Серт,SRX
Ербогачён,ERG
Томанггонг,TMG
,QWO
,AIH
Вестервик,VVK
Принс Элберт,YPA
Таналиан Пойнт,TPO
Дип Бэй,WDB
Тамлингтар,TMI
Сепулот,SPE
Сан-Сальвадор,ZSA
Стрики Бэй,KBY
Тумеремо,TMO
Муонг Саи,UON
Яавиза,PYV
Кабвум,KBM
Баткен,БАТ
Сеньор-ду-Бонфин,SEI
Таманрассет,TMR
о. Сан-Доминго,TQR
Тотнесс,TOT
Ватомандри,VAT
Тамворт,TMW
Соронг,SOQ
Цзинань,TNA
Сан-Томе,TMS
Порт Элберни,YPB
Цгутинг,UTG
Сопу,SPH
Танжер,TNG
Мареб,MYN
Тениенте Р. Мариш Мартин,TNM
Цзяи,CYI
Тарапото,TPP
Тапета,TPT
Камур,KCD
оз. Бирскин,XBE
Моки Миа,MJK
Джибути,JIB
Сиди Барани,SQK
Телида,TLF
Дуглас Лейк,DGF
Тари,TRO
Геленджик,GDZ
Триест,TRS
Уоучоп,WAU
Глазго,GGW
Санта Роса,SRB
Танана,TAL
Нюрба,NYR
Вилья Долорес,VDR
Оберпфаффенхофен,OBF
Апалапзили,AAS
Уогга-Уогга,WGA
Ниуатопутапу,NTT
Риголет,YRG
Костур,KSO
Тремонтон,TRT
Уинтон,WIN
,ZDB
Стоу,MVL
Уиллоу,WOW
Делайн,YWJ
Труа-Ривьер,YRQ
Кабо-де-Орнос,WPU
Манокотак,KMO
Рефухио,RFG
Пуэрто Айзен,WPA
Гуйлинь,KWL
Юфола,EUF
Тороро,TRY
Тируччираппалли,TRZ
Аламос,XAL
Кисуму,KIS
Ганьчжоу,KOW
Родез,RDZ
Купанг,KOE
Джексон,JXN
Санта Мария,SMG
Кхонг,KOG
Ксингуара,XIG
Кагвик Крик,KKF
Сарасота,SRQ
Такуме,TJN
Санта Росалия,SSL
Суиа-Миссу,SWM
Сьюпириор,SUW
Сикасо,KSS
Тшиписе,TSD
,KDJ
Тамуин,TSL
Касиландия,CSS
Брауншвейг,BWE
Йорк Ландинг,ZAC
Вааса,VAA
Касабоника,XKS
Касаномбе,KSB
Парана,PRA
Ипота,IPA
Таргоминда,XTG
Нимба,NIA
Беренс Ривер,YBV
Ст. Терез Поинт,YST
Колвилл,YCK
Колон,ONX
Цэцэрлэг,TSZ
Форт Ирвин,BYS
Джонсборо,JBR
Гянджа,KVD
Мокпхо,MPK
Форт Чипуян,YPY
Хукер Крик,HOK
Йеелирри,KYF
Тунляо,TGO
Маиквак,VEG
Камембе,KME
Салливан Бэй,YTG
Фарерские острова,FAE
Сидзуока,FSZ
Дерна,DNF
Сью Айленд,SYU
Санта Роса,ETR
Тобрук,TOB
Клагенфурт,KLU
,QZC
Франсвил,MVB
Снейк Бэй,SNB
Хой,KHY
Ред Лейк,YRL
Траутдейл,TTD
Санта-Крус,STX
,BJE
Глостер,GLO
Грис Файорд,YGZ
Синт-Мартен,SXM
Рокот,RKI
Намбакка Хедс,NBH
,XHC
Калгари,YYC
Борама,BXX
Престон,PST
Тисдейл,YTT
Заря,ZAR
Секунда,ZEC
Гютерсло,GUT
Хамис-Мушаит,KMX
Аделаида,ADL
Игнас,ZUC
Иллага,ILA
Кеннетт,KNT
Мзузу,ZZU
Лонг-Бич,LGB
,ADM
Сандэнс,SUC
Остров Китава,KVE
Стимбоут Бэй,WSB
Терре-де-Бас,HTB
,XTY
Цзиньчжоу,JNZ
Лодар,LDR
Тайога,VEX
Эннискиллен,ENK
Кристианстад,KID
Исиро,IRP
Штутгарт,STR
Алис-Спрингс,ASP
Екатеринбург,SVX
Порт Макнейлл,YMP
Суи,SUL
,VVN
Вильнюс,VNO
Форт Брагг,FOB
Тугегарао,TUG
Акита,AXT
Тураиф,TUI
Чигник,KCL
Мафия,MFA
Лукапа,LBZ
Ирика,RKC
Суменеп,SUP
Махенджанагар,XMG
Ксаи Ксаи,VJB
Порторож,POW
Кинду,KND
,SUU
Руэн-Норанда,YUY
Белс,PWI
Бунджи,BOE
Сува,SUV
Симара,SIF
Станиел Кей,TYM
Джоплин,JLN
Виннипег,YWG
Дунъин,DOY
Томасвилл,TVI
Виксберг,VKS
Порт Кланг,XPQ
Манихики,MHX
Роселла Плейнс,RLP
Форрес,FSS
Ижуи,IJU
Дэвенпорт,DVN
Бэйхай,BHY
Ловаи,LWI
Маланг,MLG
Сан Виценте,SVI
Бониту,BYO
Сан-Кристобаль,SCY
о. Оки,OKI
Сан-Жозе-ду-Риу-Прету,SJP
Соалала,DWB
Торвуд,TWP
Мурсия,MJV
Килиманджаро,JRO
Саво,SVY
Маркетт,MQT
Мулехе,MUG
Музафарабад,MFG
Энсхеде,ENS
Тында,TYD
Манта,MEC
Маникоре,MNX
Турсбю,TYF
,ZSG
Лайонс,LYO
Солано,SQF
Боджнурд,BJB
Маан,MPQ
Великие Луки,VLU
Конгобаумба,GKO
Баркисимето,BRM
Калповар,KPP
Шаньтоу,SWA
Вулластон,ZWL
Лонг-Серидан,ODN
Пампа,PPA
Гилгал,GGL
Суон Хилл,SWH
Араракуара,ACR
Альгеро,AHO
Аксу,AKU
Стилуотер,SWO
Самараи Айленд,SQT
,VPG
Чандигарх,IXC
Эвенск,SWV
Далтон,DNN
Суитуотер,SWW
Батон-Руж,BTR
Баня-Лука,BNX
Дижон,DIJ
Каравари,KRJ
Ксиенгиом,XIE
Миеле Мимбале,GIM
Пендлтон,PDT
Поуп Ваной,PVY
Матупа,MBK
Шакаве,SWX
Кашгар,KHG
Жакареаканга,JCR
,ZBT
Дельта,DTA
Шаншан,SXJ
Лас Херас,LHS
Мицпе Рамон,MIP
Дюбуа,DBS
Сьянгбокхе,SYH
Опапамиска Лейк,YBS
Калама,CJC
Сахабат 16,SXS
Талара,TYL
Махенйе,MJW
Граватаи,GCV
Пеканбару,PKU
Пич Спрингс,PGS
Сидней,SXY
Ванн,VNE
Остров Контадора,OTD
Рио Фрио,RFR
Кандла,IXY
Тейлор,TYZ
Хамадан,HDM
Джексон,JAC
Тисимин,TZM
Кейсиглек,KUK
Минамидайто,MMD
Ванрук,VNR
Льялл Харбор,YAJ
Санта Паула,SZP
Нарсарсуак,UAK
Уругуаяна,URG
Курвина,KWV
Сан Игнасио,SQS
Куопио,KUO
Мойобамба,MBP
Юнис,UCE
Коджи,JGE
Микатарра,MKR
Луцк,UCK
Оскарсхамн,OSK
Мадурай,IXM
Сумаре,RWS
Мальта,MLK
Костанай,KSN
Пальма-де-Мальорка,PMI
Дшан,DSC
Санта Круз,SZC
Танджунг Сантан,TSX
Свонси,SWS
Шемья,SYA
Кон,KCI
Сишен,SIS
Фин Крик,FNK
Сампит,SMQ
Харьков,HRK
Манли Хот Спрингс,MLY
Виланкулу,VNX
Хлухлуве,HLW
Рамечхап,RHP
Порт Уилльямс,KPR
Параку,PKO
Ухта,UCT
Кивейвин,KEW
Тринидад,TAD
Комо-Манда,KOM
Дис Лейк,YDL
Тангалума,TAN
Лагранде,YAR
Боллон,BLS
Епинал,EPL
Циндао,TAO
Уфа,UFA
Лансароте,ACE
Гило,GGO
Херендин,HED
,JNJ
Тиринкот,TII
Эль-Ваджх,EJH
Броквилл,XBR
Чарло,YCL
Вирак,VRC
Либерия,LIR
Паранагуа,PNG
Дорадус,DOU
Тапачула,TAP
Кейптаун,CPT
,XWI
Лангкави,LGK
Пуэрто Суарес,PSZ
Прудхо Бэй,PUO
Барт,BBH
Аганик,UGI
Барио,BBN
Дашогуз,TAZ
Табибуга,TBA
Махадзанга,MJN
Найколай,NIB
Кагарек,YBB
Порту-Насиул,PNB
,TBE
Лоян,LYA
Иффли,IFF
Урибе,URI
Сари,SRY
Тимбер Крик,TBK
Задар,ZAD
Усть-Илимск,UIK
Хоннингсвог,HVG
Вайнона,ONA
Осан,OSN
Сан Калос,NCR
Форт-Смит,FSM
Малиана,MPT
Тумбес,TBP
Байнбридж,BGE
Матсу,MFK
Комизо,CIY
Лас Пьедрас,LSP
Юг Нейкнек,WSN
Луганск,VSG
Талойоак,YYH
Аггенейс,AGZ
Транг,TST
Краматорск,KRQ
Теннант Крик,TCA
Бар Харбор,BHB
Сандспит,YZP
,NML
Тукумкари,TCC
Конкорд,CON
Лас Тунас,VTU
Леттеркенни,LTR
Рунду,NDU
Прово,PVU
Вест Поинт,KWP
Юканда,UKA
Итуруп,BVV
Дакар,DKR
Жилина,ILZ
Чугучак,TCG
Мандалговь,MXW
Тшибанга,TCH
Симбаи,SIM
Квито-Кванавале,CTI
Вумера,UMR
Кассель,KSF
Манаре,MRM
Бенгази,BEN
Тари,TIZ
Кадуна,KAD
Атикокан,YIB
Фармингтон,FAM
Теуакан,TCN
Вагенинген,AGI
Камлупс,YKA
Джунда,JUN
Лаван,LVP
Толедо,TDO
Чос-Малаль,HOS
Теодор,TDR
Ширнак,NKT
Кин,EEN
Трат,TDX
Кавито,KWO
Тела,TEA
Чимботе,CHM
Тефе,TEF
Тетлин,TEH
Темуко,ZCO
Десолейшн Саунд,YDS
Бон-Жезус-да-Лапа,LAZ
Лансдаун Хаус,YLH
Зенаг,ZEN
Монток,MTP
Траралгон,TGN
Туггурт,TGR
Мемфис,MEM
Кимберли Даунс,KBD
Рид Сити,RCT
Байдоа,BIB
Ладоуани,LDO
Тустла-Гутьеррес,TGZ
У,UNA
Шило,YLO
Уэтерфорд,WEA
Таллахома,THA
Тчиен,THC
Тзаратанана,TTS
Карибу,CAR
Гаосюн,KHH
Годс Ривер,ZGI
,ZTU
Термополис,THP
Тамчакетт,THT
Три Поинт,TRP
Питуффик,THU
Пакуба,PAF
Нантакет,ACK
Тилин,TIO
Хуайхуа,HJJ
Тиниан,TIQ
Тирупати,TIR
Тауранга,TRG
Чарлстон,CRW
Ивами,IWJ
Силчар,IXS
Титусвилль,TIX
Токен,TKI
Селье,QFK
Алонг,IXV
Нунканба,NKB
Таку Лодж,TKL
Паленке,PQM
Исла-Мухерес,ISJ
Айвишак,IVH
Тлокоенг,TKO
Унгия,UNC
Цгачас-Нек,UNE
Эстеван Пойнт,YEP
Бише-кола,BSM
Тувалу,FUN
Пакокку,PKK
Карубага,KBF
Квин,UQE
Тарбела,TLB
Талуксак,TLT
Сага,HSG
Кар Кар,KRX
Таллахасси,TLH
Келуанг,KLQ
Тромбетас,TMT
Форт Ресольюшен,YFR
Уральск,URA
Семаранг,SRG
Талька,TLX
Тифтон,TMA
Каньама,KNM
Танахмерах,TMH
Кампот,KMT
Элис,ALI
Литл Гранд Рапидс,ZGR
Бангасу,BGU
Хомер,HOM
Тамале,TML
Усинск,USK
Данг,DNP
Туамасина,TMM
Бушуанга,USU
Уэроа,WIR
Йола,YOL
Танджунг Балаи,TJB
Туэнтинин Палмс,TNP
Пуэрто-Армуэллас,AML
Мутаре,UTA
Идзумо,IZO
Монте Касерос,MCS
Термал,TRM
Кокоро,KOR
Коро,CZE
Острова Торрес,TOH
Холман,YHI
Хуанхуй,JJI
Санто-Доминго,STD
Атамбуа,ABU
Малабо,SSG
Данвилл,DAN
Шевери,YHR
Кайлашихар,IXH
Туо,TOU
Хубли-Дхарвад,HBX
Маноквари,MKW
Мекамбо,MKB
Таника,UTM
Бандар-Лампунг,TKG
Монфорт,MFB
Тампа,TPA
Уберландия,UDI
Паттайя,UTP
Солт Кей,SLX
Цумеб,TSB
Хенераль Пико,GPO
Кайкаура,KBZ
Уступо,UTU
Принс-Руперт,YPR
Вонсдрехт,WOE
Сент Джин,YJN
Баллина,BNK
Растон,RSN
Чикапа,TSH
Бугульма,UUA
Витория,VIX
Аишалтон,AHL
Тортл Айленд,TTL
Даугавпилс,DGP
Тулькан,TUA
Коросаль,CZU
Туган,TUQ
Гуасопа,GAZ
Якутск,YKS
Туин-Фолс,TWF
Дэнвилл,DNV
Морафенобе,TVA
Улан-Батор,ULN
Давей,TVY
Ургун,URN
Пуэртольяно,UER
Паранаиба,PBB
Сан Рамон,SRD
Трабзон,TZX
,XHA
Аяваси,AYW
Сан Луис Рио Колорадо,UAC
Убонратчатхани,UBP
Агшик,UGS
Убатуба,UBT
Джуно,UNU
Ундарра,UDA
Сокорро,ONM
Кумедзима,UEO
Панама,PTY
Хотан,HTN
Каприви,LHU
Конголо,KOO
Преск-Айл,PQI
Кайзер,AIZ
Уоюкон,UKN
Тикапер,TPU
Суле,ULE
Улангом,ULO
Саваннакхет,ZVK
Тулуа,ULQ
Киквите,KKW
Салем,SXV
Ульяновск,ULY
Амбриз,AZZ
Тол,TLU
Ранонг,UNN
Вэр,UWA
Стуруман,SQO
Севани,UOS
Уполу Поинт,UPP
Вентура,OXR
Кагаян-де-Оро,CGY
Маттаберра,UTB
Южно-Сахалинск,UUS
Капри,PRJ
Алегзандрия Бэй,AXB
,AOM
Джимпи,GYP
Увеа,UVE
Харк,KHK
Юйлинь,UYN
Ачинск,ACS
Эрли-Бич,WSY
Ван,VAN
Анта,ATA
Итуруп,ITU
Кваилабеси,KWS
Валенса,VAL
Ричленд,RLD
Пуло-Кондор,VCS
Фагернес,VDB
Тайюань,TYN
Кота Коли,KLI
Кивалина,KVL
Малый Кайман,LYB
Вьедма,VDM
Ван Хорн,VHN
Гондэр,GDQ
Виесте,VIF
Джеймстаун,JMS
Кири,KRZ
Джорхат,JRH
Лампедуса,LMP
Вадсё,VDS
Рамагундам,RMD
Бахиа-Негра,BFA
Танна,TAH
Алтуна,AOO
Веракрус,VER
Стони Рапидс,YSF
Виктория-Фоллс,VFA
Витория,VIT
Ханимаду,HAQ
Трут-ор-Консекуэнсес,TCS
Битбург,BBJ
Виши,VHY
Гордон-Даунс,GDD
Мато Гроссо,MTG
Эль Вихия,VIG
Нулларбор,NUR
Остров Лиайр,LNV
Энонтекиё,ENF
Танджунг Селор,TJS
Западный Кавик,VIK
Остров Санта Ана,NNB
Куонсет Поинт,NCO
Маноно,MNO
Вихелмина,VHM
Биарриц,BIQ
Имбаимади,IMB
Гуруэ,VJQ
Якутат,YAK
,NHZ
Уитианга,WTZ
Чабонг,TBY
Ошен Фолс,ZOF
Барра-ду-Корда,BDC
Баринго,LBN
Бленем,BHE
Чатем,CHT
Мандалай,MDL
Нондалтон,NNL
Парсонс,PPF
Икамиут,QJI
Ноймюнстер,EUM
Запад Кавик,VKW
Бакленд,BKC
Бут,BZU
Блумингтон,BMG
Лилонгве,LLW
Козани,KZI
Куруман,KMH
Палмер,PMX
Вильямонтес,VLM
Флотта,FLH
Иамалеле,IMA
Окино Эрабу,OKE
Волгоград,VOG
Ривьер Ау Тоннерри,YTN
Бамбари,BBY
,QCY
Такхли,TKH
Усть-Каменогорск,UKK
Набире,NBX
Шимойо,VPY
Ливингстон,LVI
Васум,WUM
Тулаги,TLG
Виру,VIU
Лючжоу,LZH
Анталья,AYT
Олни,OLY
Львов,LWO
Флорианополис,FLN
Вау,WUU
Юма,YUM
Бригам Сити,BMC
Баринас,BNS
Тарауака,TRQ
Соловки,CSH
Нингерум,NGR
Пуэрто Наталес,PNT
Ваерой,VRY
Сан Джиованни Ротондо,GBN
Кристмас-Крик,CXQ
Бисби,BSQ
Вила-Рика,VLP
Вишакхапатнам,VTZ
Индианаполис,IND
Нкейи,NKY
Фукусима,FKS
Вилья Мерседес,VME
Мвуу Камп,VUU
Эль-Байда,LAQ
Париж,PHT
Кавтаянг,KAW
Багдад,BGT
Мати,MXI
Булза,XBO
Варзазат,OZZ
Венеция,VNC
Фокс,FOX
Джейкхарра,NFR
Эверетт,PAE
Варанаси,VNS
Ада,ADT
Лойко,LIW
Вьекес,VQS
,BYF
Варадеро,VRA
Арораэ,AIS
Тикантики,TJC
Таблон Де Тамара,TTM
Веро Бич,VRB
Спрингфилд,VSF
Бефандриана,WBD
Билиау,BIJ
Балранолд,BZD
Аилук,AIM
Пауэлл,POY
Буаке,BYK
Великий Устюг,VUS
Аль Гхайдах,AAY
Аккра,ACC
Вальпараисо,VAP
Вондай,WDI
Агуни,AGJ
Колумбия,MRC
Бас-Тер,BBR
Лишинга,VXC
Остров Хорн,HID
Портедж Крик,PCA
Перу,VYS
Порт Альфред,AFD
Гбангбаток,GBK
Тортоли,TTB
Андриамена,WAD
Уотерфорд,WAT
Вернон,YVE
Иньямбане,INH
Сан-Мигель,NMG
Ватулел,VTF
Шилин-Хото,XIL
Барра,BQQ
Лабаза,LBS
Уоберн,WBN
,BQG
Сан-Себастьян,EAS
Виго,VGO
Лебель-Сюр-Кевийон,YLS
Вэлдрон Айленд,WDN
Брамптон Айленд,BMP
Хейнс-Джанкшен,YHT
Кертех,KTE
Ведау,WED
Малэмбанди,WML
Барели,BEK
Херлонг,AHC
Зайсан,SZI
Акхайок,AKK
Сторен,XUW
Редмонд,RDM
,XWD
Лодж,LJA
Гуйян,KWE
Пер,QGY
Кароли,CLN
Хассельхольм,XWP
Камп Дуглас,VOK
Уилльямс Харбор,YWM
Маруанцентре,WMN
Волос,VOL
Мананара,WMR
Радужный,RAT
Фоула,FOA
Уолфиш-Бей,WVB
Кайана,IAN
Туксекан Айленд,WNC
Алисевилл,AIV
Бурса,YEI
,ZDE
Ватерлоо,ALO
Валенсия,VLN
Уартон,WHT
Йе,XYE
Хейстингс,HSI
,AHM
Гошен,GSH
Вустер,ORH
Сартанеджа,SJX
Хумбольдт,HUD
Макапа,MCP
Валаха,WLH
Чичен-ица,CZA
Тебриз,TBZ
Аракажу,AJU
Литтл Наукати,WLN
Эймса,AMW
Чарльз Сити,CCY
Полтава,PLV
Йеллоунайф,YZF
Модесто,MOD
Спрингбок,SBU
Хилл Сити,HLC
Эдентон,EDE
Ордос,DSN
Хайдарабад,HDD
Амата,AMT
Кибдо,UIB
Форт Белвуар,DAA
Капасказинг,YYU
Стьюарт,SUA
Уиннемакка,WMC
Альта Лейк,YAE
Калининград,KGD
Лима,AOH
Маунтен Вью,NUQ
Сан Матиас,MQK
Виндарра,WND
Камалпур,IXQ
Мирити,MIX
Касерис,CCX
Нага,WNP
Хасси-Мессауд,HME
Юист,JUI
Савунга,SVA
Майнерс Лейк,MRL
о. Пхи-Пхи,PHZ
,ZAF
Порт Берге,WPB
Ранжироа,RGI
Крайстчерч,CHC
Сьюдад-Хуарес,CJS
Ангус-Даунс,ANZ
Екук,KKU
Ляньюньган,LYG
Моррис,MOX
Каменец-Подольский,KCP
Шёвде,KVB
Пор-де-Пе,PAX
Таута,TUT
Чатем,MXS
Су-Сент-Мари,YAM
Сьюдад-Истепек,IZT
Лонг Поинт,YLX
Капе-Пальмас,CPA
Камины,KMF
Арагарсас,ARS
Итумбиара,ITR
Синиш,SIE
Цзиндэчжэнь,JDZ
Палермо,PMO
Розуэлл,ROW
Жайрем,HRC
Мулатос,ULS
Уотертаун,ART
Чокурдах,CKH
Линц,LNZ
,ZSY
Тофино,YAZ
Кепу,CPF
Пемба,POL
Кагуа,AGK
Остров Атту,ATU
Андрос Таун,ASD
Северодонецк,SEV
Фремантл,JFM
Беннетсвилл,BTN
Рыбинск,RYB
Маньчжурия,NZH
Поптун,PON
Оберн,AUO
Уиже,UGO
Зенджан,JWN
Ривера,RVY
Карора,VCR
Паксан,PKS
Ашвилл,AVL
Эйнасли,EIH
Тамбор,TMU
Уам,OYE
Мена,MZX
Чарлвилл,CTL
Рисири,RIS
Уэстпарк,WSZ
Пинчер Крик,WPC
Миндж,MZN
Селбанг,SBC
Эль-Голеа,ELG
Сокотра,SCT
Или,ELY
Брейди,BBD
Керема,KMA
Випим,WPM
Пасэр Пангараян,PPR
Энде,ENE
Алгона,AXG
Остров Марон,MNP
Пеория,PIA
Вильяэрмоса,VSA
Истсаунд,ESD
Хидден Фоллс,HDA
Сан-Хуан,UAQ
Атбара,ATB
Острова Ясава,YAS
Тектоякчек,YUB
Тантутулиак,WTL
Ласаро-Карденас,LZC
Порбандаром,PBD
Ангилья,AXA
Фос-ду-Игуасу,IGU
Даньдун,DDG
Матурин,MUN
Бельмопан,BCV
Уаддингтон,WTN
Франклин,FKL
Эль-Порвенир,PVE
Мурлуна,MLV
Траки,TKF
Уантоат,WTT
Вроцлав,WRO
Каламата,KLX
Пиндиу,PDI
Лусанга,LUS
Пайлот-Стейшен,PQS
Санкти Спиритус,USS
,WSJ
Тиоман,TOD
Викеке,VIQ
Уишань,WUS
Молин,MLI
Ама,AMF
Фапла,PPL
Конья,KYA
Кирундо,KRE
Сан Маркос,SRS
Канпур,KNU
Брайс,BCE
Спарта,CMY
Синак,NKD
Фармингтон,FMN
Хай-Вайкомб,HYC
Саюль,XAU
Ногалес,OLS
Кота,KTU
о. Берд,BDI
Остров Лубанг,LBX
Камуси,KUY
Лак Брочет,XLB
Банф,YBA
Макас,XMS
Ахмед Аль Джабер,XIJ
Пойнт-Лей,PIZ
Ухай,WUA
Кая,XKY
Гранд-Форкс,GFK
Касан,KXA
Лиф Бэй,XLF
Блан-Саблон,YBX
Блэкпул,BLK
Нуна,XNU
Ширди,SAG
Монктон,YQM
Врангель,WRG
Сент Катаринес,YCM
Сеге,EGM
Итакуатиара,ITA
Сипора,RKO
Себба,XSE
Сюйчжоу,XUZ
Симикот,IMK
Уудинна,WUD
Сыктывкар,SCW
Флен,XYI
Манакара,WVK
Ньюман,ZNE
Рио-Гальегос,RGL
Асбестос Хилл,YAF
Лианхуашань,ZIY
,XUF
Пикл Лейк,YPL
Рочестер,RCS
Яунде,YAO
Скопье,SKP
Сан Сальвадор Де,SVV
Суркхет,SKH
Норфолк,OFK
Жакоби,JCM
Йеллоустон,WYS
Комайо,KCJ
Марракеш,RAK
Элфин Коув,ELV
Инагуа,IGA
Бэ-Жоан-Беес,YBJ
Мостин,MZS
Четвинд,YCQ
Дигби,YDG
Бинигуни,XBN
Вадодара,BDQ
Норидж,OIC
Гейтерсберг,GAI
Масеру,MSU
Рамадан,TFR
Хиос,JKH
Сенанга,SXG
Честерфилд Инлет,YCS
Атсуги,NJA
Крейг Ков,CCV
Калокол,KLK
Мачала,MCH
Долбо,YDO
Кинг Кахлид Мил. Сити,KMC
Бродвью,YDR
Джамму,IXJ
Лузамба,LZM
Люкселе,LYC
Сан Педро,SPQ
Блудвейн,YDV
Мале,MLE
Колак,XCO
Сапатока,AZT
Крествью,CEW
Манихи,XMH
Гроеннедаль,JGR
Гава,XGA
Палангкарая,PKY
Хей,HXX
,ZFR
Камаранг,KAR
Ратанакири,RBE
Снэйр Лейк,YFJ
Кегаска,ZKG
,ZDS
Истсаунд,WSX
Маунт Шаста,MHS
Аткамба,ABP
Лафейетт,LFT
Кисмайо,KMU
Нифти,NIF
Трейл,YZZ
Нйомбе,JOM
Гором-Гором,XGG
Алерт Бэй,YAL
Ричфилд,RIF
Солвесборг,XYU
Хюэ,HUI
Тсили Тсили,TSI
Уилмар,ILL
Муз Лейк,YAD
Джанакпур,JKR
Пиванак,YPO
Стинкул,ZKL
Форт Индиантаун,MUI
Форт Хоуп,YFH
Нью Вестминистер,YBD
Форт Релианс,YFL
Лунъянь,LCX
Сао Габриель,SJL
,ZAK
Ле Туке-Париж-Пляж,LTQ
Валесдир,VLS
Маскока,YQA
Биалла,BAA
Эллиот Лейк,YEL
Колорадо Крик,KCR
Джанжэес Харбор,YGG
Лэйк Грегори,LGE
Десепсьон,YGY
Ньюпорт,XNE
Вандалия,VLA
Шаплау-Ванкувер,YLD
